TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
org.apache.hadoop.fs.ChecksumFileSystem,120,45,161,506,1111111111111111111111111111100101111111111111111111111101111111011111111111110000000000000000000000000000000000000101111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111011110111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111000000111111111111111000000000000111111111111111111111111111111111101111111111110000001111111111111100000000000000000000000000000001111111111111100000000000001111000000000000000000000000011110111101011111111111001110011111111,01000011111110101111111110111111111101111111100000011111100111111111101111100000000000000000000000000000000000000000000000000000000110000111111100100011111110000001111011100000000111111110101111111
