TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,120,136,705,298,111111101111111110111010101010101011110111111101110010110000100000000100001000000000000000000000000000000001111111111111111111111111111111111111111111111011111111111111111111111111111111111111101011111011111111111111111111101011111111111111111110111111101111111111101110111110111111111011111111111010101111101111111111111010111111111110101111111010111111101111111011111110101010111110101111111011111011101010101011111011111111111111111011111111111111111110111111101011111110010001101111110101010100100000000000010111011010101110101010101010101011101110101010101010101010101010101010101010101010101010101010101010101010101110101110101010111010101111111010111011111010101110100010000101100111101010101010101010101010101010101010101010101010101010101010101010101010101010111110101011101010111010101111111110101110001101010110000010010101001011101010101011101010101010101011101110111010100000000001000111001001001011101111101010101010101010101010101110110011001000000101011110101010111010101010101010101010101010101010101010100000000000010110101110101000001001001100101010100010000000000000000000000000000001111111011010111110111110111010101110111011101010101010111110111010101010111011111010101011111111111111111010101011111110111111010110111010000001000001101000100000000000100000000000000001100110100000000000011010011010000000000001110010011101000000000000011110111110111110101010101110101010101010101010111110111010101010111011111010101011111111111111111011101111101001000001000000000011000001111100000110111010111011101000000000111110110000000101110010101100010000000011110011001100101100000000000000001010101011000000000001111111111111111111111110101010101011111111110000000011101101111100110000101100000,1111111111
