TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,120,33,132,93,11110111001111011111111001110011110111001111001111111111111111110101110000000111100000011110111100000000000000000000110101110000000000011111101110000000000011010111011100111001101011100000000000110101110111001111011000101000000010100000001010010100000000000000000000010111111111101101000011110011111111110111100111101000000000000000000000000000000000000000000000000000110010000000000000000000000000111001011111111111111111011111111001
