TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString
org.apache.hadoop.thirdparty.protobuf.DescriptorProtos,120,42,119,17,000010000000000000000000000000000000000000000000000000000110000000100100110000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010100000000001000000000000000000001000000000000101000100000000100000100000000000000000000000000000000000010000001100001000000000000000000010001000000000000000000000010000000000010000000100000000000000100000000000000000000010000000000100000000000000000000100000000001000000000000011000100000001100000000001000000001000000000101000000000000000000000000010100000000010000000000000000000000000000000000010001000000001010010000000000000000000000000000000001001000000001000000000000000000100000100000000000000100000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000
