TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
org.apache.hadoop.yarn.server.api.protocolrecords.impl.pb.NodeHeartbeatRequestPBImpl,120,36,120,175,001111011011000101101111111101111111111111111111110101000011011111110111111101111111101110110011000011010111111111111111101111011111
