TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
org.apache.hadoop.yarn.webapp.hamlet.HamletGen,120,12,42,72,1111111111111110111111111111101111100011101111111011010111011001101110101111111100101011111010111101101111011110101011110001111100111111110110101111111111111111001011110
