TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.yarn.proto.YarnSecurityTokenProtos,120,343,1182,86,0111110111111111111111111111101111011111111011111111111101111111111111011111101111101111111101111111101101111111111111111111111110111111111111111111010111111111111110111111111100111111111111110111111111111111111111101111111111111111111111011111111111111111111101111111111111111111011111111111111000101111011001011111110101011111000000001111110110010010010000101110101010101010101010000000000000000000000000000000000000000011100101101101110110101111111010100111110101011101011000000100000110010101100101110110010000011010000111101011111101011100001010010110101010101110101001000000000000000000001110011010001011111010011111010100000101100000010000011111111111110101011101111111011111011101111010000010001000010100111010100001100100011101000110010010111111110110100001101101011110111010101110100010101010101010101010101010101010111010101010101010101010101010101010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100101010110100010111000101111110110110111111110101011111010111010111111101010111110101000100001111001010111010110000001000001101000011111111000001011100101011001011000000100000110101010010101110001100000011001011010010101110101100000011011011010000111111010101010101010111010111111110111110000111001011001000110101010101010000000000000000000000000111001101000101110101001001001010110000110000001100101101000011010111111010101010101011111100100011011010111110111111111101110101010101010101110101010101010100100000000000000000000000000000000000000000000000000000000000001101011101111111110111110101111111110011111100001111010100001101110100000101011101010111111011111111101000110010001101010100100000000000000000000000000001110101111111111100111001000011010001000001010,10
