TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
glengineer.agents.GroupAgent,120,37,140,1474,111111111111011111111110110,1111111111111111111111111111111111111111111111110111011101101111011111111101111111111111110111111111111111111111111
