TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.yarn.api.records.impl.pb.LocalResourcePBImpl,120,39,119,283,1111111111111111111111111111111111111111111111111111111111111111,111111111111111111111111111111111111111111110
