TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
jipa.Main,120,27,32,28,11111111111111111111111111111111111111111111111111111111101111111000000100100000000000101000101010000010100000001010100010001001111101111101111111111111111111111
