TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,MethodNoExceptionCoverageBitString,ExceptionCoverageBitString,OutputCoverageBitString,BranchCoverageBitString,WeakMutationCoverageBitString,LineCoverageBitString,MethodCoverageBitString
org.jfree.chart.axis.Axis,120,134,503,416,101111111111111111111111111111111111101111111111111111111111111111111111111111101111111111111101111111111111111101111110111110111110111111111110000000000011111110101011111101111111101101111111011111111101101111110111,11011001111111111111111111111111111111111111011111111111111111111111111111,11111111111111111111111111,101100000000000000100001011110100100010110010111010000110111111010000000000000100100011010101001100010010010010010010000101010010010010010010110101001000110101010011000100100100100010000101001001011011001110110101011111110010101010111111100101111110000000010010010100,111111111111111111101111111111111111101111111111111111111111111111111111111111111111110111111101111111111111111101111101111101111101111111111101000000000011111101101011111110111111101110111111101111111110101111111011,1101111111011111011111101111111111111000111110001111111111101101111011111001011111110101011111111101011111111100011111111010111110101011111100011111000111111111111111111111000111101111011101010111111111101111011111011111111000111111111011110111111011110111111010111111111101111011101111111110101111111111111111111111111101111111111111101111111111111111101110111111111111111111111111111011101110111011110011111111101011111111111111111110000000000000000000000000000000000100100100110010010011001001001100100100110100111110101111100011111111101101100101111111111110111111101110111111111111111111111111100000000000000000000,11111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111110101111111101111111011101111111011111111101011111110111111111111111110011111111111111111111111111111111111111111111111101111110111111011111101111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000,11011101111111111111111111111111111111111111111111111111111111111111111111
