TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
org.apache.hadoop.yarn.proto.CsiAdaptorProtos,120,290,962,158,1010111100011111101110111111000101010100100011111111111111111110101010000000100001110101000001100000011111111111111110001111000111111111101011111001000000000000011010111111111110011110000011011111111111101111000010000000000000011101111111111111100111010000100011111111111111100000100000000000000110111011111111110,1110111011111111001110101011101011110101111111110111111111101011110100010011011011111100110111101110011111100101011111110010000111111110000111111111011110011000000111000011111111001101111110110011001100000101001111111111111111110010011101101001011110111100010011111011001111001111101110111100001111111100100111111111111111111111010011100110011111011111011010100111111111111011101111100011111111110100000111111011100101011011000001000010101100111111101111111010111111110111001000010110100000000000000000010010000000000000000000001100111001011100110011110010110000000000000110110000001100000000000011010000000000001010000000000000000000000010000001011110111000100000000000000010100010000000110111111010111111010100111101001000000000000000000000000000000000001100010100110101000000000000000001000111111010101110000001110100000000101010101011010001000101001000000000000000000000000000000000000000000000110001010110111101011010100011010000010000001001000101111111111100000000000011000001101111111110101111111110111101101111011010010100100000000000000000000000000000110011110111011100000011110000001100011010100001111111111110101010101011101000000001110111010101011110110101101101011011110010010101011010000001010101010101010010000000000000000000000000000000000000000000000000000000000000000000000000000011000000000011101111010100010011001100111100101100000000000001010101001011000000000000001011000000000000010010000000111111000011010110100000110010101000001010001000010011111100001111010000000100010010101110001110110010000001001110000000001000000000101010101001001110101000000000100000000010101010100100111111111111111101100000000111010001000101111110101111010000000100100001010010000000000000000000000000000000000000110001010011110100000000000000000100000000000000011111111111010001001000011100000110000
