TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
de.outstare.fortbattleplayer.statistics.BattleStatistics,120,50,345,506,111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111110000000000011111111111010011111111111111111111001111111
