TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
com.google.common.base.Predicates,120,31,125,290,1111111111111111111111111110100111111011111100000000011101111110111111111111111111000000000000000000000000101001000010000000000110110111001110000001000010000000000000000000000111111111,0001001000010011111111111111111111100110101010010110110110111111111011111111111100001010000000111110000000000011
