TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
org.quickserver.net.client.monitoring.HostMonitoringService,120,17,65,1403,11111111111011111011111111111111111111111010111110111011011111111011100111,11111111111111111111001111111111111111110110111110111011101111111011101011
