TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
org.apache.hadoop.tools.proto.GetUserMappingsProtocolProtos,120,108,345,96,011111111111111111111111111110111111111110111111111111111111111111111111111111111111111111111010110011001111111111111111111011110111111110110100100000000001110111111111111011111110111111111111111110111101111101011111001000000001110101111111101011111111111000000000000000000111111111111111111
