TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.fs.FileSystem,120,213,665,446,111111111111111111111100111110110111111111111100101111111111111111111111101011111111111111111011111110111110101111101111111011011111111111111111111111111111110011111111111111111100011110101011111110111111111000011111111111111111111111111111101110011011111111111111011010111101101000111111011000011000001111111111111101111110101111110000000000000000000000000011100001101101111111110000001110111000000000000011000000000000001111110111110110000110000001111011011101010000000000000000000000000000000000000000001010100000000001101000001001101111111110000000000000001111111111111111111111111111111111110000000000,000000000000101000110100011000000000000000000000000000000000000000000000000000000001000100000000000001000001111111110000000000000000000000000000001110110000010011000110001101001000100110000100100100100110000100000010100101000110000100000000110100010100000000000000000000000000000000000000000000000000000000000000001010100010000000000000010000000000001010000110000100000000000000000000000000000000000000000000000000001001001000100100100010010010000101010100011000010011000000000000000000000010111000101010110100100100100100000001000010100000000000000000000000000000000000000000000000100000000100001001110100
