TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
twitter4j.TwitterException,120,44,161,3955,111111111111110001111110111001111101111111111011111101111110111111100001111111000101111101111111111111111111111111111111111
