TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
org.apache.hadoop.io.file.tfile.Utils,120,32,114,119,0011111111111111111111111111111011111011011000000101111111111111111111111111111111111111111111111111101111111111111111111111110111111111111111110111111
