TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
org.apache.hadoop.yarn.proto.YarnSecurityTokenProtos,120,153,697,76,110000000000000111101011110111111011111100100111100111001110011100110111001110011100111001100000000000000000000111111111111111110101111101011111001111100111111011010000000000000011110000011110011000000111101101111100000111111001000000001011110111100111111000000000011100001110010010000000000000000000000000000000000000001111111011100000111000011111000000110000000000000000011100000000000111110000000011100011111011111110111111101011110111001111011110101111011110101110011111110111110111110111101001101110011100111001110011100111001110011100110111001110011100111001110011100000000000000000000000000111111111111111111110000011110011111001111101111101101111111111110011110110100000000001110100111110101101111011111010010111111111101111011111111000001111011111110001111111011111110001111111011110111111111011111111100111100011111110111101101111110111111101001111101011111111111110110111111101101111110011111110001111110001111111100000000111001111100111100100000000001101110011100000000000000000011111110111101011110000111100111110011111111111110000011110000011100000101111011100000011100100111001001110010011100111001110011100100111100111001110011100111001110011100000000000000000000000000000000000000000000000000000000000001111111111111111111100001110000111100111100001110000111110010010011111111100101111111111110000011111101111001011011110111100111111100011111100011111100111111000011110010111100111100111100111001101110011100110000000000000000110000111100001110000111001001111100001000111111110010010111000
