TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.thirdparty.protobuf.Field,120,147,448,89,111111111111111111111111111111111111111111111111111111111111111111111111111111000001111111111111111111111111111111110111111111111111111111111111111111111111111111111011111111010111111111111111111101010101010101010101011101010101010101010101001000000000000000000000011101110011001111111111010111011100101100000000000001111011111111111111111111101111111010101011101010101100101010101011001111101111110011111,1010001001001001001001100001001001001001100100100101001001010001100100010010000010000000000000001010011100100101001001001001001001100100010010010010011001000100100100100110010001001001001001100100010010010010011010010010010010011010010010010010011000010010010010011000010010010010011000010010010010011000010010010010011000010010010010011000010010010010011000010010010010011000010010010010011000010010010010011101000100100100100110010
