TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
org.apache.hadoop.security.Credentials,120,40,320,19,11111111111111110011110011,1111111111111111111111111110111111011111010000000011101110101010101000000011101000
