TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
org.apache.hadoop.ipc.ProtobufRpcEngine2,120,17,66,330,11111111111100011110000000000000000000000000000000000000000000001111111111111111111111111111100000000000000000000000011110110111000000000000000000000000000000000001111,111111111111011100001010001110001000000000000000000000000000000000000000000000111111
