TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,MethodNoExceptionCoverageBitString,ExceptionCoverageBitString,OutputCoverageBitString,BranchCoverageBitString,WeakMutationCoverageBitString,LineCoverageBitString,MethodCoverageBitString
de.progra.charting.CoordSystemUtilities,120,70,498,1898,11111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111,1111111111111,111111111111111111111111111111111111,010010010010011010000000000000000000000000000000000000000,11111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111,1111111111111111110111111011111111111111111111111111111111111111111101011111010010111111111111101111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111011111111111111111111111111111111111111111111101111111111111111111111111110111111111111111111111111110111110100111111111111110111111111111111111111101111111111111111111111111110111111101111111111111111111111111111101111111111111101111111011111101111111011,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111,1111111111111
