TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString
org.apache.hadoop.mapreduce.v2.proto.MRServiceProtos,120,279,851,96,01101111001101011101111011110011001110011011100111111111111111111100110011110110110111111000111100011111101110011011010001011010010111100110011100111001110000001011111000000011101100111000000001110011101010111100111000000111111010011111011000111001001000000101001110100100110000101111000111110010111111101101101110111101111011011111111000101000101111110011111011101110111010010001110001011111001100111001100001111000101010000000111000100000110100110000011010001110101001100111101111111101110111110111000110011100111010110111100011111001010100000110111101010000111011000111110110011111000111001000111101011111100100101111001100101111110011100000101010101011010010
