TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
org.jfree.chart.plot.XYPlot,120,249,883,107,11111111111111111111111111101101111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111010111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111,11111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101110111111011111111111111111111111101111111111011101111011111111010111111111101111111111111111111110110011001100001100011010101111101000001110110110101011101111101111111010000111000101110000011011110000011011111111110101010001000000000011001101010101010001010100010000010001000001010000010011010100010000110000111010000000000000000000000000000000000000000100000000010000000001111110110111110100000000000000000000000000000111001000000000000000000010000000000000000000000100010100100000000010000000011111011011010111111101111110000001111011111111101010111111111111111111111100011111000111111111111100010000010101111111000111110001111010000000100000011101110110111101110110111101110011000000000111110101010101010101010101011101010101011101010101010101010101010101010101010101010101010101010101010101011101001011010101010011001111111011101111110101100000000000000000000
