TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
com.soops.CEN4010.JMCA.JParser.JavaCharStream,120,104,262,105,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101110111110111111111111101111111111111101111000000000000000000111111111111111111111,111010110111111111111111111111011111
