TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
org.apache.lucene.search.exposed.ExposedTimSort,120,21,95,1148,111101101011111111111111000110100110011100111111101011111111001111111111111100111111111111111111100011110001111000111010011101011110011111111100001111101011111110110010101111111100010110101101111011111110111001100111110011001011101111001101111111111100100100110101000000000001111100011010101011100010101100011110100011100101101000000000000000001010000001010110101000111111,111111010011111111111101100110010110101101101111011011111101101111111111111101101111111111111111100110011001111001011001101101101101101111010101101111011011111110110101011011110110010101101111011011111110110101011011110110010101101111010110111111110101101000110101000000000010110110100110011001010110101101011001100011010110010100000000000000001010000010011001101000111111
