TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,MethodNoExceptionCoverageBitString,ExceptionCoverageBitString,OutputCoverageBitString,BranchCoverageBitString,WeakMutationCoverageBitString,LineCoverageBitString,MethodCoverageBitString
org.apache.hadoop.fs.TrashPolicyDefault,120,26,108,182,101111111111110111111101101000000010011011100000000000000000000,111111111111111,11111111111111,1010101110,111101111111110111111101101000000101011011100000000000000000000,0111111111101011111111101011111111110101111111110101110010000111111110111111101111111111010011111101111111111111111111110111100001111111110111100111111111010111111111111111111111111111111111111111101111111111100000000000001111111111111111111111111111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100011110000100000000000000000110000000000000000000000011000011111100000000011110001111111111111111011111110000000000011110000000001111111111111111110000000000000000000000000,111111111111111
