TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
com.soops.CEN4010.JMCA.JParser.JavaCharStream,120,41,159,71,01111100000000000000000000111111111100000000001111111111111111111111111111111111111111111111111111111111111111110101101011010110101101011111110010111111111111110111111111111111111011111111111111100101111111111111011110111111111100101111110000001111111001011111001111111111111111111111111011000000000000001111111111111011000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111
