TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
com.eteks.sweethome3d.viewcontroller.RoomController,120,3,25,1003,111000011011111111111011110011111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
