TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.util.ApplicationClassLoader,120,20,71,975,11111111111111000000111101111001111010011100001001100010001111111111111111011111,11010010011101111101111101000111110111110110
