TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
org.apache.hadoop.io.EnumSetWritable,120,24,113,387,1011111110111111111111111101111111111011111111111111111,1111111110011111111111111011111111111101111111111111111
