TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
jipa.Main,120,16,25,16,11111111111111111111111111111110111111111111111111111111111110111111111111111111110011110000000001111010100111111111111111110111111111110111111111111111111110111111111111111101111111111111011111111111101100000011111111111111111111011111111111111111111111111111111111111111111111111111101111111111101111111111111110111111111111111111111111111111111111101011110111111111111111111111111110011111
