approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.49574346733789343,0.5406541529283696,0.5314044551933205,0.7866435244378347,0.6312227209073322,0.489991550482501,18.25626204238921,0.38798542727047564
smart selection without the subsumption strategy,0.4980883411160085,0.540006946550954,0.5439081014904384,0.782071395466396,0.6301372340603488,0.4946993550678994,18.68323699421965,0.38793345728514583
