approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.48277609296082724,0.5400653039987379,0.5266499825189459,0.779420644080948,0.6280740475495485,0.47604946211487403,12.440712468193384,0.39551698009913616
smart selection without the subsumption strategy,0.49594376845287397,0.5394307677290799,0.543364791993135,0.7750382153609512,0.6309100895494182,0.4833552912071212,12.58854961832061,0.3981174212003518
