approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.4970713804906567,0.5485416922558957,0.5371138498337821,0.7777476387040168,0.629200710736821,0.4910811551787284,12.684478371501273,0.3981594375132766
smart selection without the subsumption strategy,0.49947664897227695,0.5456735972200263,0.5499536921560357,0.7722318253954561,0.6275829599299128,0.4935981749123914,12.707888040712469,0.39664676771533847
