approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.49200572490908734,0.539110094934215,0.5326183382484381,0.7781169406660631,0.6285511144250872,0.48645784692243127,12.586259541984733,0.3944166343743331
smart selection without the subsumption strategy,0.49866062159701097,0.5371481332202606,0.5440521605573562,0.7707415359057613,0.6257322011127312,0.4875263115081052,12.56997455470738,0.3963565190109275
