TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
org.objectweb.asm.jip.MethodWriter,120,73,293,323,1111111111111111111111111111111111111111111111111111111110111110010010011111011111111111111111111111000010000111111111111111110111111111111111111010111111010101110111111111110101011101100010001000111111011111111111111111111110010011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111110011111111111000000110111111111110111110101111110111111111111111110011011111111111101110100001111101000011111111111111111111111111111111111111111111100000011100000000001111110111011111111111111111111111111111111111011111101111111111111111111111111111111111111111111110000000111111111111110111111000000011111010000000000011111000000000000000010000000000000000000011111111011010000000111111111111111101101111111111111111111111111110111111111111111111111111111111111111111111111000011111100011111111111111111110111111111000000000000000000000000000000000000000000000011101111111100001100000000000000000000000001111
