approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.6093143705852563,0.6315879155705331,0.6398599812068223,0.844309908403639,0.7282354682660364,0.603899508217496,20.70642673521851,0.4751207001599222
original combination,0.6089458103155103,0.6416225427916822,0.6428838061613183,0.8462376747927106,0.7292959473943056,0.6037715506958445,20.670284237726097,0.47277670210691963
constituent criterion,0.6094561173367474,0.6470665155057147,0.6474847453322544,0.8194604725701333,0.7131633669504959,0.6079612708740841,19.255012853470436,0.47616475819118276
