TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.yarn.proto.YarnServerNodemanagerServiceProtos,120,230,857,191,11111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111110111111111110111111111011111111111111011111111111111111111111111111111111011011111100100010001000111111110111111111111111111111011111101001101010101111110110101011011111110111101010111010111010111010100100000000000000000000000000000000010000000000111001010110111011111111111111111110101111011110010101100101110101111101011110101001110111110110000001100101101101010110110111010101110101111111010111001110101011011111101010111010100100000000000000001110001010111111111001111101010000000001110110000110111101010001110101110111010111111100100111111111011111000010101110110111110111101010111010100100000000000000000000111001011011011101111110110111110111011001011101100010110110010101101111100000010000011111111101110100111010101010101010010000100100000000000000001110011011111011111011011000000110000001111110101111010101100101110111011100110100001110,10
