TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.yarn.server.volume.csi.VolumeMetaData,120,15,51,1182,11111111111111111111011011010000000000000000011111111111111111111,0100100110110000001010011010010
