TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.security.LdapGroupsMapping,120,33,109,539,0011111111111111110000000000000000000000000000000000000000001111111111000011100110100110101000111110000010111100000001011000000000011110010000000000000000,000000100111100000011111111
