TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
org.apache.commons.codec.language.DoubleMetaphone,120,52,106,94,1111111111111111111111111111111111111110111111111111111111111111110001111111111111111111111110001111111111111111111111111111111111111111111100111111111111101001111111111111001001111101111111111111111111011101100111111111111111110101111111111100000000000000011111111111011111011111111111111111111111111111111111101111111111111101111100011111111111111111011111111111111111111001111111111111111111111111111111111111111111111111111111111111111111111
