TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
org.jfree.chart.plot.XYPlot,120,177,590,117,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111011101111111111111010111111111111111111111111111111110111011101111101111111010101111101000001110111111101011101111101111111110111111000101110000011011010000011011111111111101110001000000000111011101111111110001111110111011011011000001010000010011111100011010111010111111000000010000000100000001000000010000000100000000010000000001101110110111110100000000000000000000000000000111111100011111011010111111000011111101101110111100010101110100000111010000011011011011010111111101111110000001110000101111000010111111111111111111101100011011000110111111111100010000010101111111000111110001111010000000100000011101110110111101110110110101110100110000000111110101110101010101010101010101010101010101011101010101010101010101011101010101010111010101010101010101011101001011010101010011001110111111111111110101000000000000000000000
