TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
com.google.common.cache.CacheBuilderSpec,120,50,193,2812,111111111111111111111111111111,1111111111111111111111100111111111111111111111111101111111111111111111111111010111011101111111111111111111111111111111111111111111111111
