TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
org.apache.hadoop.yarn.server.api.protocolrecords.impl.pb.NMContainerStatusPBImpl,120,6,26,296,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
