TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
ipac.WhoIS,120,3,15,534,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111010101010111111010011111111010001100111111111111111111111111111111111111111111111101000000000000000000000
