TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
org.quickserver.net.client.monitoring.HostMonitoringService,120,8,89,1387,11111111111111111111111111111111111111111011111111111110011111111101101111111101111111111111111111101111111111111111111100000000000
