TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
org.apache.hadoop.conf.Configuration,120,64,161,49,11000000000000010111111011010111101111111010011011111111111000111111101111100111101000000000000000000011111100100000000000000000000000000000110100100111101000011010111100011111101111011010100010010010011100000111011011011110000100110001011101010100000000000000000000011011101011110101000000000101100111110000000001101110001000000011111100111101001000000000000000000000000000001000000000000011111111111111101111111111110111111111111100100100000000000000000100010000000000000000000000100100000000000000100100100111100111000111110000000010000000000000001000000011000000000001101111000000011111110010100101101011
