TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
org.apache.hadoop.ha.ActiveStandbyElector,120,12,61,4,000101100000110110000000000000001111111111111010100000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101000000011110100001000000000000000000000000000000000000000000000000000000000000000000000000
