TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
org.apache.hadoop.security.UserGroupInformation,120,81,357,343,10010100000001111000001010111111000111111001111100101111111111111001000000111111100000001001111,000000111110101111011110111111111011111111111111111010101111111100111111101111100101010101100011110110000101011000101100000000000000100110110000001111011101010100001100000000000000000000000010111000000000100011101110000100000011010000000001001100000011100000001000000000000010000000000000000100001111111111111000000000001100000110100111101101001010000000000011001100001101001110001011001101000000000000000000000000
