TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
org.apache.hadoop.net.SocketIOWithTimeout,120,5,13,1140,000000011111001111000000000001111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
