TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString
org.apache.hadoop.yarn.proto.CsiAdaptorProtos,120,206,479,118,1110111000111111111111111111100111000101001001111111111111111100111000011110010001010100000010100000011111111111111111101110110111111111111111111111010101000000011111111111111111001110001011111111111111111101111110110011011100101111111111111111100111000110110111111111111111111001101010000101010110111111111111110
