TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
ipac.WhoIS,120,3,20,1013,1111111111111110000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111100000000000111110001111101011111111111111110000011111100000111111111111111110000011111111111111
