TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
org.jfree.chart.axis.Axis,120,91,296,144,11101001111111111111111111111111111111111111010111111111111111111111111111,111111111111111111101111111111111111101111111111111011111111111111111111111110111111010111111101101111111111111101111101111101111101111011110100000000000011111101101010111011101110101010101111111110101110111010111011
