TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
org.apache.hadoop.yarn.proto.ApplicationClientProtocol,120,87,398,65,1111111101111111111111111111111111111111111111110000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111010101011101111101010101010101010101011101010101110101110101110101111111110111010111111111011111011101010111010111011111011101011101011101011111111111111111111111110101110111011111110101110111110111110111010111010111
