TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
net.virtualinfinity.atrobots.robot.Robot,120,67,235,1392,111111111111111111011111111111111111111111111111111111100110110100000000000000010011100011111000000000000000000000011111100,10101000001000010010100100010011011001011010111001000100111100101011001101101110000000101101101101100010011111001011000000000
