TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
org.apache.hadoop.fs.shell.find.Find,120,12,40,1269,011110110111000000000000000000000000001011111111111110111110100100000000000010010000000000000000000000000000000010010110,11101111111
